10000
10001
10003
10004
10006
10008
10051
10052
10100
10101
10102
10103
10105
10106
10107
10123
10200
10201
10202
10203
10205
10206
10250
10251
10252
10253
10255
10257
10300
10301
10303
10305
10306
10310
10350
10351
10400
10401
10402
10403
10405
10406
10410
10450
10451
10455
10500
10501
10502
10503
10505
10600
10601
10700
10701
10703
10704
10705
10706
10708
10710
10800
10900
10950
10951
11000
11001
11002
11003
11004
11005
11006
111
11100
11101
11102
11119
11125
11200
11201
11202
11300
11301
11302
11400
11401
11404
11500
11501
11502
11504
11505
11507
11508
11600
11602
11700
11701
11710
11900
11901
11902
11903
11904
12000
12001
12002
12003
12004
12005
12010
12012
12015
12016
12017
12018
12020
12050
12100
12101
12102
12103
12104
12105
12106
12107
12108
12109
12110
12111
12112
12113
12114
12115
12116
12117
12119
12120
12121
12122
12123
12125
12126
12127
12150
12200
12201
12202
12204
12205
12206
12208
12250
12300
12400
12401
12402
12403
12404
12406
12500
12501
12502
12504
12506
12600
12602
12603
12610
12620
12700
12702
12703
12704
12710
12720
12800
12802
12810
12902
12905
12906
12907
12922
13000
13001
13002
13003
13004
13005
13006
13007
13010
13013
13014
13016
13017
13018
13100
13106
13113
13132
13200
13202
13300
13400
13500
13503
13600
13601
13605
13650
13700
13800
13802
13900
14000
14001
14002
14004
14005
14007
14009
14010
14011
14013
14015
14041
14100
14105
14107
14111
14115
14200
14215
14300
14303
14306
14307
14308
14400
14405
14407
14408
14500
14502
14503
14504
14505
14506
14507
14509
14510
14519
14601
14606
14700
14702
14800
14801
14900
15000
15001
15002
15003
15004
15005
15006
15007
15009
15011
15013
15014
15015
15017
15100
15103
15106
15107
15110
15200
15201
15203
15205
15210
15300
15301
15302
15310
15400
15401
15405
15500
15510
15600
15601
15707
15800
15801
15802
15803
15804
15805
15806
15807
15808
15850
15900
15901
15910
16000
16001
16003
16020
16023
16025
16042
16060
16061
16100
16109
16110
16200
16202
16211
16213
16215
16300
16302
16303
16304
16307
16402
16403
16413
16460
16500
16550
16560
16600
16601
16700
16704
16705
16706
16707
16709
16710
16711
16712
16714
16715
16717
16719
16800
16809
16900
16901
16902
16903
16905
16907
16908
